IID,year,provcd,age,gender,hukou_prov,is_at_hukou,income,education,birthplace_prov,hometown,marital_status,hukou_type,health_status
4502020002010001,2015,广西壮族自治区,64,男,广西壮族自治区,是,1500,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002010001,2016,广西壮族自治区,65,男,广西壮族自治区,是,3000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002010001,2017,广西壮族自治区,66,男,广西壮族自治区,是,4500,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002010001,2018,广西壮族自治区,67,男,广西壮族自治区,是,6000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002010002,2014,广西壮族自治区,60,女,广西壮族自治区,是,2310.159802436829,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4502020002010002,2015,广西壮族自治区,61,女,广西壮族自治区,是,2191.259801387787,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4502020002010002,2016,广西壮族自治区,62,女,广西壮族自治区,是,3000,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002010002,2017,广西壮族自治区,63,女,广西壮族自治区,是,3767.123222351074,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4502020002010002,2018,广西壮族自治区,64,女,广西壮族自治区,是,3135.440111160278,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002110001,2014,广西壮族自治区,51,男,广西壮族自治区,是,7000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002110001,2015,广西壮族自治区,52,男,广西壮族自治区,是,5500,初中,广西壮族自治区,广西壮族自治区,2,农业户口,非常不健康
4502020002110001,2016,广西壮族自治区,53,男,广西壮族自治区,是,4000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4502020002110001,2017,广西壮族自治区,54,男,广西壮族自治区,是,3500,初中,广西壮族自治区,广西壮族自治区,2,农业户口,非常不健康
4502020002110001,2018,广西壮族自治区,55,男,广西壮族自治区,是,3000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,非常不健康
4502020002210001,2014,广西壮族自治区,48,女,广西壮族自治区,是,4000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4502020002210001,2015,广西壮族自治区,49,女,广西壮族自治区,是,5500,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4502020002210001,2016,广西壮族自治区,50,女,广西壮族自治区,是,7000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4502020002210001,2017,广西壮族自治区,51,女,广西壮族自治区,是,8500,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4502020002210001,2018,广西壮族自治区,52,女,广西壮族自治区,是,10000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4502020002310001,2014,广西壮族自治区,37,女,广西壮族自治区,是,33164.1411781311,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002310001,2015,广西壮族自治区,38,女,广西壮族自治区,是,34893.50557327271,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002310001,2016,广西壮族自治区,39,女,广西壮族自治区,是,40000,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002310001,2017,广西壮族自治区,40,女,广西壮族自治区,是,48590.57426452637,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002310001,2018,广西壮族自治区,41,女,广西壮族自治区,是,50056.54811859131,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002610002,2010,广东省,15,女,广西壮族自治区,否,19650.48551559448,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002610002,2011,广东省,16,女,广西壮族自治区,否,20932.05499649048,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002610002,2012,广东省,17,女,广西壮族自治区,否,22553.35235595703,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002610002,2013,广东省,18,女,广西壮族自治区,否,22748.46982955933,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002610002,2014,广西壮族自治区,19,女,广西壮族自治区,是,24000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002610002,2015,广西壮族自治区,20,女,广西壮族自治区,是,26850.52871704102,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002610002,2016,广西壮族自治区,21,女,广西壮族自治区,是,24003.97682189941,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002610002,2017,广西壮族自治区,22,女,广西壮族自治区,是,27481.85348510742,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002610002,2018,广西壮族自治区,23,女,广西壮族自治区,是,27707.12757110596,初中,广西壮族自治区,广西壮族自治区,2,农业户口,非常健康
4502020002710002,2014,广西壮族自治区,50,男,广西壮族自治区,是,800,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4502020002710002,2015,广西壮族自治区,51,男,广西壮族自治区,是,1900,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4502020002710002,2016,广西壮族自治区,52,男,广西壮族自治区,是,3000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4502020002710002,2017,广西壮族自治区,53,男,广西壮族自治区,是,2000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4502020002710002,2018,广西壮族自治区,54,男,广西壮族自治区,是,1000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4502020002810001,2014,广西壮族自治区,36,女,广西壮族自治区,是,30000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002810001,2015,广西壮族自治区,37,女,广西壮族自治区,是,19500,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002810001,2016,广西壮族自治区,38,女,广西壮族自治区,是,9000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,健康
4502020002810001,2017,广西壮族自治区,39,女,广西壮族自治区,是,8000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002810001,2018,广西壮族自治区,40,女,广西壮族自治区,是,7000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020002810002,2016,广西壮族自治区,39,男,广西壮族自治区,是,4500,小学/私塾,,广西壮族自治区,2,农业户口,健康
4502020002810002,2017,广西壮族自治区,40,男,广西壮族自治区,是,5551.3916015625,小学/私塾,,广西壮族自治区,2,农业户口,健康
4502020002810002,2018,广西壮族自治区,41,男,广西壮族自治区,是,4562.971293926239,小学/私塾,,广西壮族自治区,2,农业户口,健康
4502020003010006,2016,广西壮族自治区,28,女,广西壮族自治区,是,5000,初中,,广西壮族自治区,2,农业户口,一般
4502020003010006,2017,广西壮族自治区,29,女,广西壮族自治区,是,5614.106059074402,初中,,广西壮族自治区,2,农业户口,一般
4502020003010006,2018,广西壮族自治区,30,女,广西壮族自治区,是,5480.394959449768,初中,,广西壮族自治区,2,农业户口,健康
4502020003110001,2014,广西壮族自治区,53,男,广西壮族自治区,是,30000,初中,广西壮族自治区,广西壮族自治区,4,农业户口,一般
4502020003110001,2015,广西壮族自治区,54,男,广西壮族自治区,是,25000,初中,广西壮族自治区,广西壮族自治区,4,农业户口,一般
4502020003110001,2016,广西壮族自治区,55,男,广西壮族自治区,是,20000,初中,广西壮族自治区,广西壮族自治区,4,农业户口,一般
4502020003110001,2017,广西壮族自治区,56,男,广西壮族自治区,是,10000,初中,广西壮族自治区,广西壮族自治区,4,农业户口,一般
4502020003110001,2018,广西壮族自治区,57,男,广西壮族自治区,是,0,初中,广西壮族自治区,广西壮族自治区,4,农业户口,健康
4502020003610001,2014,广西壮族自治区,57,男,广西壮族自治区,是,48800,普通高中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020003610001,2015,广西壮族自治区,58,男,广西壮族自治区,是,29400,普通高中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020003610001,2016,广西壮族自治区,59,男,广西壮族自治区,是,10000,普通高中,广西壮族自治区,广西壮族自治区,2,农业户口,健康
4502020003610001,2017,广西壮族自治区,60,男,广西壮族自治区,是,15000,普通高中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020003610001,2018,广西壮族自治区,61,男,广西壮族自治区,是,20000,普通高中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020003610002,2014,广西壮族自治区,54,女,广西壮族自治区,是,680,普通高中,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4502020003610002,2015,广西壮族自治区,55,女,广西壮族自治区,是,740,普通高中,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4502020003610002,2016,广西壮族自治区,56,女,广西壮族自治区,是,2160,普通高中,广西壮族自治区,广西壮族自治区,2,农业户口,健康
4502020003610002,2017,广西壮族自治区,57,女,广西壮族自治区,是,3580,普通高中,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4502020003610002,2018,广西壮族自治区,58,女,广西壮族自治区,是,5000,普通高中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4502020003720001,2016,广西壮族自治区,73,男,广西壮族自治区,是,30000,初中,,广西壮族自治区,2,农业户口,一般
4502020003720001,2017,广西壮族自治区,74,男,广西壮族自治区,是,35000,初中,,广西壮族自治区,2,农业户口,一般
4502020003720001,2018,广西壮族自治区,75,男,广西壮族自治区,是,40000,初中,,广西壮族自治区,2,农业户口,一般
4502020003820001,2016,广西壮族自治区,46,男,广西壮族自治区,是,31200,普通高中,,广西壮族自治区,2,农业户口,比较不健康
4502020003820001,2017,广西壮族自治区,47,男,广西壮族自治区,是,38848.05421829224,普通高中,,广西壮族自治区,2,农业户口,比较不健康
4502020003820001,2018,广西壮族自治区,48,男,广西壮族自治区,是,36315.28730392456,普通高中,,广西壮族自治区,2,农业户口,一般
4502020003920001,2016,广西壮族自治区,54,男,广西壮族自治区,是,10000,初中,,广西壮族自治区,2,农业户口,比较不健康
4502020003920001,2017,广西壮族自治区,55,男,广西壮族自治区,是,10904.79850769043,初中,,广西壮族自治区,2,农业户口,非常不健康
4502020003920001,2018,广西壮族自治区,56,男,广西壮族自治区,是,11479.08926010132,初中,,广西壮族自治区,2,农业户口,非常不健康
4503020000110001,2014,广西壮族自治区,73,男,广西壮族自治区,是,3500,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,健康
4503020000110001,2015,广西壮族自治区,74,男,广西壮族自治区,是,2845,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000110001,2016,广西壮族自治区,75,男,广西壮族自治区,是,2190,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000110001,2017,广西壮族自治区,76,男,广西壮族自治区,是,2095,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000110001,2018,广西壮族自治区,77,男,广西壮族自治区,是,2000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000110002,2014,广西壮族自治区,62,女,广西壮族自治区,是,2000,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000110002,2015,广西壮族自治区,63,女,广西壮族自治区,是,1000,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000110002,2016,广西壮族自治区,64,女,广西壮族自治区,是,0,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000110002,2017,广西壮族自治区,65,女,广西壮族自治区,是,1000,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000110002,2018,广西壮族自治区,66,女,广西壮族自治区,是,2000,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000110003,2014,广西壮族自治区,29,男,广西壮族自治区,是,12000,初中,广西壮族自治区,广西壮族自治区,1,农业户口,健康
4503020000110003,2015,广西壮族自治区,30,男,广西壮族自治区,是,9000,初中,广西壮族自治区,广西壮族自治区,1,农业户口,健康
4503020000110003,2016,广西壮族自治区,31,男,广西壮族自治区,是,6000,初中,广西壮族自治区,广西壮族自治区,1,农业户口,健康
4503020000110003,2017,广西壮族自治区,32,男,广西壮族自治区,是,3000,初中,广西壮族自治区,广西壮族自治区,1,农业户口,健康
4503020000110003,2018,广西壮族自治区,33,男,广西壮族自治区,是,0,初中,广西壮族自治区,广西壮族自治区,1,农业户口,健康
4503020000210001,2014,广西壮族自治区,52,男,广西壮族自治区,是,5000,普通高中,广西壮族自治区,广西壮族自治区,2,农业户口,健康
4503020000210001,2015,广西壮族自治区,53,男,广西壮族自治区,是,5000,普通高中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000210001,2016,广西壮族自治区,54,男,广西壮族自治区,是,5000,普通高中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000210001,2017,广西壮族自治区,55,男,广西壮族自治区,是,4500,普通高中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000210001,2018,广西壮族自治区,56,男,广西壮族自治区,是,4000,普通高中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000210002,2014,广西壮族自治区,51,女,广西壮族自治区,是,5000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,健康
4503020000210002,2015,广西壮族自治区,52,女,广西壮族自治区,是,4250,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000210002,2016,广西壮族自治区,53,女,广西壮族自治区,是,3500,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000210002,2017,广西壮族自治区,54,女,广西壮族自治区,是,2750,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000210002,2018,广西壮族自治区,55,女,广西壮族自治区,是,2000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000310001,2014,广西壮族自治区,52,男,广西壮族自治区,是,13000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,非常健康
4503020000310001,2015,广西壮族自治区,53,男,广西壮族自治区,是,11500,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000310001,2016,广西壮族自治区,54,男,广西壮族自治区,是,10000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000310001,2017,广西壮族自治区,55,男,广西壮族自治区,是,6000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000310001,2018,广西壮族自治区,56,男,广西壮族自治区,是,2000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000310002,2014,广西壮族自治区,50,女,广西壮族自治区,是,5000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000310002,2015,广西壮族自治区,51,女,广西壮族自治区,是,4000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000310002,2016,广西壮族自治区,52,女,广西壮族自治区,是,3000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000310002,2017,广西壮族自治区,53,女,广西壮族自治区,是,1500,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000310002,2018,广西壮族自治区,54,女,广西壮族自治区,是,0,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000410001,2014,广西壮族自治区,66,男,广西壮族自治区,是,6600,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000410001,2015,广西壮族自治区,67,男,广西壮族自治区,是,5800,初中,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000410001,2016,广西壮族自治区,68,男,广西壮族自治区,是,5000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000410001,2017,广西壮族自治区,69,男,广西壮族自治区,是,4000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000410001,2018,广西壮族自治区,70,男,广西壮族自治区,是,3000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000410002,2014,广西壮族自治区,66,女,广西壮族自治区,是,6600,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000410002,2015,广西壮族自治区,67,女,广西壮族自治区,是,4025,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000410002,2016,广西壮族自治区,68,女,广西壮族自治区,是,1450,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000410002,2017,广西壮族自治区,69,女,广西壮族自治区,是,2225,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000410002,2018,广西壮族自治区,70,女,广西壮族自治区,是,3000,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000510001,2014,广西壮族自治区,46,女,广西壮族自治区,是,5000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000510001,2015,广西壮族自治区,47,女,广西壮族自治区,是,4500,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000510001,2016,广西壮族自治区,48,女,广西壮族自治区,是,4000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000510001,2017,广西壮族自治区,49,女,广西壮族自治区,是,2080,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000510001,2018,广西壮族自治区,50,女,广西壮族自治区,是,160,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000610001,2014,广西壮族自治区,50,男,广西壮族自治区,是,21000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000610001,2015,广西壮族自治区,51,男,广西壮族自治区,是,18000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000610001,2016,广西壮族自治区,52,男,广西壮族自治区,是,15000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,健康
4503020000610001,2017,广西壮族自治区,53,男,广西壮族自治区,是,17500,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000610001,2018,广西壮族自治区,54,男,广西壮族自治区,是,20000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000710002,2014,广西壮族自治区,46,女,广西壮族自治区,是,5000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,健康
4503020000710002,2015,广西壮族自治区,47,女,广西壮族自治区,是,2500,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000710002,2016,广西壮族自治区,48,女,广西壮族自治区,是,0,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000710002,2017,广西壮族自治区,49,女,广西壮族自治区,是,500,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000710002,2018,广西壮族自治区,50,女,广西壮族自治区,是,1000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000810001,2014,广西壮族自治区,55,男,广西壮族自治区,是,8000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,非常健康
4503020000810001,2015,广西壮族自治区,56,男,广西壮族自治区,是,5500,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000810001,2016,广西壮族自治区,57,男,广西壮族自治区,是,3000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000810001,2017,广西壮族自治区,58,男,广西壮族自治区,是,3000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000810001,2018,广西壮族自治区,59,男,广西壮族自治区,是,3000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,健康
4503020000810002,2014,广西壮族自治区,55,女,广西壮族自治区,是,8000,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,健康
4503020000810002,2015,广西壮族自治区,56,女,广西壮族自治区,是,5075,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000810002,2016,广西壮族自治区,57,女,广西壮族自治区,是,2150,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000810002,2017,广西壮族自治区,58,女,广西壮族自治区,是,2575,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000810002,2018,广西壮族自治区,59,女,广西壮族自治区,是,3000,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000910001,2014,广西壮族自治区,51,男,广西壮族自治区,是,20000,普通高中,广西壮族自治区,广西壮族自治区,2,农业户口,非常健康
4503020000910001,2015,广西壮族自治区,52,男,广西壮族自治区,是,16000,普通高中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000910001,2016,广西壮族自治区,53,男,广西壮族自治区,是,12000,普通高中,广西壮族自治区,广西壮族自治区,2,农业户口,健康
4503020000910001,2017,广西壮族自治区,54,男,广西壮族自治区,是,16000,普通高中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000910001,2018,广西壮族自治区,55,男,广西壮族自治区,是,20000,普通高中,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000910002,2014,广西壮族自治区,49,女,广西壮族自治区,是,8000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020000910002,2015,广西壮族自治区,50,女,广西壮族自治区,是,5500,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000910002,2016,广西壮族自治区,51,女,广西壮族自治区,是,3000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,健康
4503020000910002,2017,广西壮族自治区,52,女,广西壮族自治区,是,1800,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000910002,2018,广西壮族自治区,53,女,广西壮族自治区,是,600,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020000910003,2014,广西壮族自治区,26,男,广西壮族自治区,是,40000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,非常健康
4503020000910003,2015,广西壮族自治区,27,男,广西壮族自治区,是,42500,初中,广西壮族自治区,广西壮族自治区,2,农业户口,健康
4503020000910003,2016,广西壮族自治区,28,男,广西壮族自治区,是,45000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,健康
4503020000910003,2017,广西壮族自治区,29,男,广西壮族自治区,是,47500,初中,广西壮族自治区,广西壮族自治区,2,农业户口,健康
4503020000910003,2018,广西壮族自治区,30,男,广西壮族自治区,是,50000,初中,广西壮族自治区,广西壮族自治区,2,农业户口,健康
4503020001210001,2014,广西壮族自治区,57,女,广西壮族自治区,是,3000,小学/私塾,广西壮族自治区,广西壮族自治区,5,农业户口,非常健康
4503020001210001,2015,广西壮族自治区,58,女,广西壮族自治区,是,3000,小学/私塾,广西壮族自治区,广西壮族自治区,5,农业户口,一般
4503020001210001,2016,广西壮族自治区,59,女,广西壮族自治区,是,3000,小学/私塾,广西壮族自治区,广西壮族自治区,5,农业户口,健康
4503020001210001,2017,广西壮族自治区,60,女,广西壮族自治区,是,2500,小学/私塾,广西壮族自治区,广西壮族自治区,5,农业户口,一般
4503020001210001,2018,广西壮族自治区,61,女,广西壮族自治区,是,2000,小学/私塾,广西壮族自治区,广西壮族自治区,5,农业户口,一般
4503020001310002,2014,广西壮族自治区,50,女,广西壮族自治区,是,4000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,健康
4503020001310002,2015,广西壮族自治区,51,女,广西壮族自治区,是,14000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020001310002,2016,广西壮族自治区,52,女,广西壮族自治区,是,24000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020001310002,2017,广西壮族自治区,53,女,广西壮族自治区,是,15000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020001310002,2018,广西壮族自治区,54,女,广西壮族自治区,是,6000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020001410001,2014,广西壮族自治区,41,女,广西壮族自治区,是,15000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020001410001,2015,广西壮族自治区,42,女,广西壮族自治区,是,10000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020001410001,2016,广西壮族自治区,43,女,广西壮族自治区,是,5000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020001410001,2017,广西壮族自治区,44,女,广西壮族自治区,是,2500,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020001410001,2018,广西壮族自治区,45,女,广西壮族自治区,是,0,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020001410002,2014,广西壮族自治区,43,男,广西壮族自治区,是,15000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,非常健康
4503020001410002,2015,广西壮族自治区,44,男,广西壮族自治区,是,8500,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020001410002,2016,广西壮族自治区,45,男,广西壮族自治区,是,2000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,健康
4503020001410002,2017,广西壮族自治区,46,男,广西壮族自治区,是,4500,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020001410002,2018,广西壮族自治区,47,男,广西壮族自治区,是,11000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020001510001,2014,广西壮族自治区,60,男,广西壮族自治区,是,2000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020001510001,2015,广西壮族自治区,61,男,广西壮族自治区,是,3000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020001510001,2016,广西壮族自治区,62,男,广西壮族自治区,是,4000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020001510001,2017,广西壮族自治区,63,男,广西壮族自治区,是,3000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020001510001,2018,广西壮族自治区,64,男,广西壮族自治区,是,2000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,健康
4503020001610001,2014,广西壮族自治区,57,男,广西壮族自治区,是,3000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020001610001,2015,广西壮族自治区,58,男,广西壮族自治区,是,19750,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020001610001,2016,广西壮族自治区,59,男,广西壮族自治区,是,36500,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020001610001,2017,广西壮族自治区,60,男,广西壮族自治区,是,53250,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020001610001,2018,广西壮族自治区,61,男,广西壮族自治区,是,70000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020001710001,2014,广西壮族自治区,61,男,广西壮族自治区,是,7500,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020001710001,2015,广西壮族自治区,62,男,广西壮族自治区,是,4750,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020001710001,2016,广西壮族自治区,63,男,广西壮族自治区,是,2000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,一般
4503020001710001,2017,广西壮族自治区,64,男,广西壮族自治区,是,2000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020001710001,2018,广西壮族自治区,65,男,广西壮族自治区,是,2000,小学/私塾,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020001710002,2014,广西壮族自治区,59,女,广西壮族自治区,是,7500,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
4503020001710002,2015,广西壮族自治区,60,女,广西壮族自治区,是,4750,未上过学,广西壮族自治区,广西壮族自治区,2,农业户口,比较不健康
